Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/07  04:00:00,0.680235138171,6.00308576645,0.0,5.65683806058,0.0,0.155751333272,0.155751333272,0.155751333272,0.0673386720226,0.0146713809326,0.0539764305342,0.371385321409,0.320667534003
 01/07  05:00:00,0.687865311222,6.43365469203,0.0,6.0132383078,0.0,0.165564202775,0.165564202775,0.165564202775,0.0673386720226,0.0146713809326,0.0658228643082,0.357356191184,0.395802506776
 01/07  06:00:00,0.742465407142,6.71901277647,0.0,5.97401968638,0.0,0.164484385302,0.164484385302,0.164484385302,0.0673386720226,0.0146713809326,0.080078180578,0.398780788307,0.717525981097
 01/07  07:00:00,0.969515864339,7.26004248064,0.0,5.90722028593,0.0,0.162645178387,0.162645178387,0.162645178387,0.15487897491,0.0337441825195,0.14038354292,0.460751985603,1.32108665133
 01/07  08:00:00,1.29861449253,7.44639681549,0.0,5.91663630081,0.0,0.162904432206,0.162904432206,0.162904432206,0.316491771045,0.0689554931152,0.228567290958,0.489583505201,1.49603912214
 01/07  09:00:00,1.26782475913,7.5439350726,0.0,6.05176505928,0.0,0.166624970795,0.166624970795,0.166624970795,0.303024045,0.06602121875,0.30112795013,0.413914574456,1.46366052374
 01/07  10:00:00,1.10454096077,7.58661022304,0.0,6.22760693608,0.0,0.171466475265,0.171466475265,0.171466475265,0.15487897491,0.0337441825195,0.375064554145,0.352274773936,1.3347394059
 01/07  11:00:00,1.10635213325,7.63197248803,0.0,6.43107196711,0.0,0.177068535907,0.177068535907,0.177068535907,0.127943439226,0.0278756155762,0.395792849183,0.360559693361,1.17606599357
 01/07  12:00:00,1.14908904616,8.38811467191,0.0,7.33219260347,0.0,0.201879347008,0.201879347008,0.201879347008,0.127943439226,0.0278756155762,0.413608485392,0.360670158953,1.03107993246
 01/07  13:00:00,1.10297417105,7.32876204923,0.0,6.38471167856,0.0,0.17579208488,0.17579208488,0.17579208488,0.127943439226,0.0278756155762,0.399656479991,0.354594551375,0.91962670865
 01/07  14:00:00,1.07336711971,7.12675263982,0.0,6.2522150396,0.0,0.172144017187,0.172144017187,0.172144017187,0.127943439226,0.0278756155762,0.361435815596,0.366856232124,0.849269381672
 01/07  15:00:00,1.06966236527,6.95892524507,0.0,6.14707687905,0.0,0.169249218271,0.169249218271,0.169249218271,0.134677344045,0.0293427618652,0.331767743197,0.387513297889,0.785157336006
 01/07  16:00:00,1.13725937032,6.85509756097,0.0,6.0343521204,0.0,0.16614553539,0.16614553539,0.16614553539,0.168346700955,0.0366784568848,0.339922588697,0.409054088393,0.792570730156
 01/07  17:00:00,1.39804818045,6.82981940511,0.0,5.92068881258,0.0,0.163016011166,0.163016011166,0.163016011166,0.282822414136,0.0616197980958,0.389638662656,0.4838392944,0.8758048481
 01/07  18:00:00,1.91302790043,7.90996054615,0.0,6.8291231603,0.0,0.188028192765,0.188028192765,0.188028192765,0.525241650136,0.114436773096,0.480421867651,0.587787416781,1.0403519324
 01/07  19:00:00,2.22536437918,6.91747111554,0.0,5.67247965096,0.0,0.156181997635,0.156181997635,0.156181997635,0.781128612181,0.170188022461,0.432594020017,0.638159726883,1.20103648157
 01/07  20:00:00,2.18304342205,6.68849633936,0.0,5.40839055253,0.0,0.14891075728,0.14891075728,0.14891075728,0.828265695136,0.180457991846,0.349590650728,0.658706327056,1.23473560098
 01/07  21:00:00,2.03033727193,6.70945515172,0.0,5.51465569747,0.0,0.151836585778,0.151836585778,0.151836585778,0.713789981955,0.155516632422,0.310730298291,0.681351773484,1.14786950182
 01/07  22:00:00,1.86646949898,6.89019943923,0.0,5.81384150831,0.0,0.16007415391,0.16007415391,0.16007415391,0.599314185181,0.130575291211,0.293949140492,0.665444728188,1.0305236194
 01/07  23:00:00,1.55058766874,7.20675319945,0.0,6.31879193435,0.0,0.17397709779,0.17397709779,0.17397709779,0.45116911509,0.0982982549805,0.234174068073,0.57585713281,0.848297542336
 01/07  24:00:00,1.23346518728,7.4802516757,0.0,6.80057666156,0.0,0.187242213886,0.187242213886,0.187242213886,0.309757866226,0.0674883468263,0.151455627092,0.500409133249,0.645207977093
 01/08  01:00:00,0.916761013117,7.57767248382,0.0,7.11747286062,0.0,0.19596740718,0.19596740718,0.19596740718,0.161612796136,0.0352113105958,0.092942924749,0.413914574456,0.431690133612
 01/08  02:00:00,0.78929800796,7.63202890883,0.0,7.26683473435,0.0,0.200079830185,0.200079830185,0.200079830185,0.0942741659095,0.0205399387695,0.0761857795615,0.381106293534,0.338944444272
