Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,0.667328777911,1.27021301453,0.0,0.89266779652,0.0,0.0247611373974,0.0247611373974,0.0247611373974,0.128562410501,0.0263694190929,0.092942924749,0.379617886171,0.351395302221
 01/01  02:00:00,0.563783180614,1.48004466296,0.0,1.17589510098,0.0,0.0326173972823,0.0326173972823,0.0326173972823,0.0749947671662,0.0153821588643,0.0761857795615,0.34952807774,0.280072377707
 01/01  03:00:00,0.524452357664,1.61906158289,0.0,1.33462668277,0.0,0.0370203504541,0.0370203504541,0.0370203504541,0.0535676765835,0.0109872588647,0.0623264934745,0.345475578288,0.260636871606
 01/01  04:00:00,0.515049463162,1.76154663549,0.0,1.4719876619,0.0,0.040830518235,0.040830518235,0.040830518235,0.0535676765835,0.0109872588647,0.0539764305342,0.340612578945,0.266095931982
 01/01  05:00:00,0.516519452555,1.90787918161,0.0,1.56176375936,0.0,0.0433207596135,0.0433207596135,0.0433207596135,0.0535676765835,0.0109872588647,0.0658228643082,0.327745893185,0.323538700182
 01/01  06:00:00,0.568495574014,2.14898557225,0.0,1.55198029669,0.0,0.04304938244,0.04304938244,0.04304938244,0.0535676765835,0.0109872588647,0.080078180578,0.365738075548,0.571811468249
 01/01  07:00:00,0.783611290841,3.12508349739,0.0,2.05859351975,0.0,0.0571020005275,0.0571020005275,0.0571020005275,0.123205679416,0.0252706876143,0.14038354292,0.422574380363,1.0373810108
 01/01  08:00:00,1.08367750904,3.27699951382,0.0,2.0769104538,0.0,0.0576100821706,0.0576100821706,0.0576100821706,0.251768089917,0.0516401067072,0.228567290958,0.449016939288,1.16915860185
 01/01  09:00:00,1.02079048992,2.41062532275,0.0,1.24277136705,0.0,0.0344724349785,0.0344724349785,0.0344724349785,0.24105456125,0.0494426573893,0.30112795013,0.379617886171,1.14170403992
 01/01  10:00:00,0.88177641436,1.78649870286,0.0,0.723726170097,0.0,0.0200749743697,0.0200749743697,0.0200749743697,0.123205679416,0.0252706876143,0.375064554145,0.323085518815,1.04051683982
 01/01  11:00:00,0.890566445857,1.89092381194,0.0,0.950319353384,0.0,0.0263602968229,0.0263602968229,0.0263602968229,0.101778555585,0.0208757889786,0.395792849183,0.330683955288,0.917825348563
 01/01  12:00:00,0.882123097729,0.829470120245,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.413608485392,0.330785267774,0.806684031361
 01/01  13:00:00,0.862598905581,0.741728701095,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.399656479991,0.325213081027,0.71932645138
 01/01  14:00:00,0.835623927166,0.688532372283,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.361435815596,0.336458767007,0.665355465335
 01/01  15:00:00,0.831356818766,0.638965645656,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.331767743197,0.355404201945,0.614483685531
 01/01  16:00:00,0.891545084126,0.644474867251,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.339922588697,0.375160136774,0.618632022798
 01/01  17:00:00,1.11959307789,0.71321355148,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.389638662656,0.44374869,0.682645995794
 01/01  18:00:00,1.53810911013,0.851845513686,0.0,0.0,0.0,0.0,0.0,0.0,0.417827884001,0.0857006188716,0.480421867651,0.53908373961,0.814710818753
 01/01  19:00:00,1.81178851188,0.980459869061,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.432594020017,0.585282233363,0.940142798468
 01/01  20:00:00,1.76281772805,1.00776461852,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.349590650728,0.604126355815,0.966149473642
 01/01  21:00:00,1.63498306873,0.941818200416,0.0,0.0,0.0,0.0,0.0,0.0,0.567817418333,0.1164649366,0.310730298291,0.624895415507,0.898772382272
 01/01  22:00:00,1.49386947983,0.850706338091,0.0,0.0,0.0,0.0,0.0,0.0,0.476752324918,0.0977865969395,0.293949140492,0.610306417479,0.808665480682
 01/01  23:00:00,1.21648734912,0.943883288268,0.0,0.23715246997,0.0,0.00657821970944,0.00657821970944,0.00657821970944,0.358903443084,0.0736146271644,0.234174068073,0.528141991089,0.670349843916
 01/01  24:00:00,0.941417445652,1.23195193055,0.0,0.684560188292,0.0,0.0189885744116,0.0189885744116,0.0189885744116,0.246411292335,0.050541388868,0.151455627092,0.458945562945,0.515777352474
 01/02  01:00:00,0.661474393497,1.28376885301,0.0,0.918599349724,0.0,0.0254804360595,0.0254804360595,0.0254804360595,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.339019587498
 01/02  02:00:00,0.557619629867,1.39363584214,0.0,1.09598673698,0.0,0.0304008706104,0.0304008706104,0.0304008706104,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.273571920883
 01/02  03:00:00,0.520939003481,1.58175935855,0.0,1.30210436073,0.0,0.0361182346977,0.0361182346977,0.0361182346977,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.255856969302
 01/02  04:00:00,0.513507562515,1.75005167625,0.0,1.46562475871,0.0,0.0406540217592,0.0406540217592,0.0406540217592,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.260963875937
 01/02  05:00:00,0.512038066772,1.83212472087,0.0,1.49650285683,0.0,0.0415105294465,0.0415105294465,0.0415105294465,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.31304514198
 01/02  06:00:00,0.563465636197,2.08508339176,0.0,1.5183357214,0.0,0.0421161372232,0.0421161372232,0.0421161372232,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.541553863046
 01/02  07:00:00,0.773521294525,3.07498106745,0.0,2.07789949072,0.0,0.057637516429,0.057637516429,0.057637516429,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.96797260989
 01/02  08:00:00,1.04177171365,2.44476925162,0.0,1.32904950456,0.0,0.0368656486976,0.0368656486976,0.0368656486976,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.08478928889
 01/02  09:00:00,0.973165450259,1.77492621661,0.0,0.695235723488,0.0,0.0192846962105,0.0192846962105,0.0192846962105,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.05354057733
 01/02  10:00:00,0.816670381524,0.980546876345,0.0,0.0,0.0,0.0,0.0,0.0,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.958291183404
 01/02  11:00:00,0.813289919745,0.865087569145,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.842308459155
 01/02  12:00:00,0.82963433821,0.761767448882,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.738981359998
 01/02  13:00:00,0.81478839949,0.679644991649,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.3518459739,0.325213081027,0.657242741934
 01/02  14:00:00,0.792035894651,0.630593874539,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.317847783081,0.336458767007,0.607416967591
 01/02  15:00:00,0.792231246591,0.583406108326,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.558924148202
 01/02  16:00:00,0.854486111271,0.588846234001,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.563003389548
 01/02  17:00:00,1.08367515864,0.645593729079,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.615026173393
 01/02  18:00:00,1.50275717992,0.774222139089,0.0,0.0,0.0,0.0,0.0,0.0,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.737087444156
 01/02  19:00:00,1.77747819634,0.88859640321,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.848279332617
 01/02  20:00:00,1.72857297386,0.907995300146,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.866380155271
 01/02  21:00:00,1.6001276984,0.846278105206,0.0,0.0,0.0,0.0,0.0,0.0,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.803232287062
 01/02  22:00:00,1.45826262236,0.768490057592,0.0,0.0,0.0,0.0,0.0,0.0,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.726449200184
 01/02  23:00:00,1.18161591749,0.638201783503,0.0,0.0,0.0,0.0,0.0,0.0,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.601820809122
 01/02  24:00:00,0.906894025904,0.50009413436,0.0,0.0,0.0,0.0,0.0,0.0,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.468479744575
 01/03  01:00:00,0.635993957437,0.35510299285,0.0,0.0,0.0,0.0,0.0,0.0,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.328953077062
 01/03  02:00:00,0.527218759256,0.288431640378,0.0,0.0,0.0,0.0,0.0,0.0,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.264354456105
 01/03  03:00:00,0.484820768783,0.273799266976,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.250001238462
 01/03  04:00:00,0.472853540756,0.278721602932,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.25525856133
 01/03  05:00:00,0.470527537326,0.331380756949,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.308804034884
 01/03  06:00:00,0.521349498974,0.56340841259,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.538214605278
 01/03  07:00:00,0.715883778096,0.994764598689,0.0,0.0,0.0,0.0,0.0,0.0,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.965655631847
 01/03  08:00:00,1.00490606495,1.11356397585,0.0,0.0,0.0,0.0,0.0,0.0,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.08263351768
 01/03  09:00:00,0.953880754049,1.0771072823,0.0,0.0,0.0,0.0,0.0,0.0,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.05095736651
 01/03  10:00:00,0.816670381524,0.975155068027,0.0,0.0,0.0,0.0,0.0,0.0,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.952899375086
 01/03  11:00:00,0.813289919745,0.858977317678,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.836198207687
 01/03  12:00:00,0.82963433821,0.7560101635,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.733224074616
 01/03  13:00:00,0.81478839949,0.674446095621,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.3518459739,0.325213081027,0.652043845906
 01/03  14:00:00,0.792035894651,0.627078511394,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.317847783081,0.336458767007,0.603901604446
 01/03  15:00:00,0.792231246591,0.579469599798,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.554987639674
 01/03  16:00:00,0.854486111271,0.584266496423,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.55842365197
 01/03  17:00:00,1.08367515864,0.642295807907,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.611728252221
 01/03  18:00:00,1.50275717992,0.76806796526,0.0,0.0,0.0,0.0,0.0,0.0,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.730933270327
 01/03  19:00:00,1.77747819634,0.881128567713,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.84081149712
 01/03  20:00:00,1.72857297386,0.900877329499,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.859262184623
 01/03  21:00:00,1.6001276984,0.838209553204,0.0,0.0,0.0,0.0,0.0,0.0,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.79516373506
 01/03  22:00:00,1.45826262236,0.758686800471,0.0,0.0,0.0,0.0,0.0,0.0,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.716645943062
 01/03  23:00:00,1.18161591749,0.629473153873,0.0,0.0,0.0,0.0,0.0,0.0,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.593092179492
 01/03  24:00:00,0.906894025904,0.490876234777,0.0,0.0,0.0,0.0,0.0,0.0,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.459261844993
 01/04  01:00:00,0.635993957437,0.345880680746,0.0,0.0,0.0,0.0,0.0,0.0,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.319730764957
 01/04  02:00:00,0.527218759256,0.281385434042,0.0,0.0,0.0,0.0,0.0,0.0,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.257308249769
 01/04  03:00:00,0.484820768783,0.266009203652,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.242211175139
 01/04  04:00:00,0.472853540756,0.270955943924,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.247492902322
 01/04  05:00:00,0.470527537326,0.323195185127,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.300618463063
 01/04  06:00:00,0.521349498974,0.556795792746,0.0,0.0,0.0,0.0,0.0,0.0,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.531601985435
 01/04  07:00:00,0.715883778096,0.989687157832,0.0,0.0,0.0,0.0,0.0,0.0,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.96057819099
 01/04  08:00:00,1.00490606495,1.10805054414,0.0,0.0,0.0,0.0,0.0,0.0,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.07712008596
 01/04  09:00:00,0.953880754049,1.07203496706,0.0,0.0,0.0,0.0,0.0,0.0,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.04588505127
 01/04  10:00:00,0.816670381524,0.973670324305,0.0,0.0,0.0,0.0,0.0,0.0,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.951414631364
 01/04  11:00:00,0.813289919745,0.862395406018,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.839616296028
 01/04  12:00:00,0.82963433821,0.761421478088,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.738635389204
 01/04  13:00:00,0.81478839949,0.682314458439,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.3518459739,0.325213081027,0.659912208724
 01/04  14:00:00,0.792035894651,0.634947532562,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.317847783081,0.336458767007,0.611770625614
 01/04  15:00:00,0.792231246591,0.58920624935,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.564724289225
 01/04  16:00:00,0.854486111271,0.595528587925,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.569685743472
 01/04  17:00:00,1.08367515864,0.656078241729,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.625510686043
 01/04  18:00:00,1.50275717992,0.78282244948,0.0,0.0,0.0,0.0,0.0,0.0,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.745687754547
 01/04  19:00:00,1.77747819634,0.895048509728,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.854731439135
 01/04  20:00:00,1.72857297386,0.914814828538,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.873199683662
 01/04  21:00:00,1.6001276984,0.853250458843,0.0,0.0,0.0,0.0,0.0,0.0,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.810204640699
 01/04  22:00:00,1.45826262236,0.774729191836,0.0,0.0,0.0,0.0,0.0,0.0,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.732688334427
 01/04  23:00:00,1.18161591749,0.647393284978,0.0,0.0,0.0,0.0,0.0,0.0,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.611012310596
 01/04  24:00:00,0.906894025904,0.511587832269,0.0,0.0,0.0,0.0,0.0,0.0,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.479973442484
 01/05  01:00:00,0.636721316254,0.390626247531,0.0,0.0262221311395,0.0,0.000727358816491,0.000727358816491,0.000727358816491,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.338254200603
 01/05  02:00:00,0.548477397925,1.06426809512,0.0,0.766398644489,0.0,0.0212586386686,0.0212586386686,0.0212586386686,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.273792266356
 01/05  03:00:00,0.521164017947,1.59011145119,0.0,1.31021639391,0.0,0.0363432491642,0.0363432491642,0.0363432491642,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.256097028773
 01/05  04:00:00,0.51927610369,1.95828247379,0.0,1.67358737601,0.0,0.0464225629349,0.0464225629349,0.0464225629349,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.261232056178
 01/05  05:00:00,0.529058382895,2.44627383548,0.0,2.11010504501,0.0,0.0585308455689,0.0585308455689,0.0585308455689,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.313592068402
 01/05  06:00:00,0.589895878806,3.03965305681,0.0,2.47117670173,0.0,0.0685463798326,0.0685463798326,0.0685463798326,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.543282547766
 01/05  07:00:00,0.782312890564,3.39587586179,0.0,2.39484675116,0.0,0.0664291124675,0.0664291124675,0.0664291124675,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.97192014378
 01/05  08:00:00,1.07053101315,3.48618602397,0.0,2.36585569424,0.0,0.0656249482009,0.0656249482009,0.0656249482009,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.08939987156
 01/05  09:00:00,1.01696848016,3.35856359355,0.0,2.27438588745,0.0,0.0630877261096,0.0630877261096,0.0630877261096,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.05802779031
 01/05  10:00:00,0.882301743363,3.35171832314,0.0,2.36608691335,0.0,0.0656313618391,0.0656313618391,0.0656313618391,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.963375716849
 01/05  11:00:00,0.901837430725,4.0666353339,0.0,3.19224073781,0.0,0.0885475109804,0.0885475109804,0.0885475109804,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.851615486105
 01/05  12:00:00,0.893686397818,3.08393249035,0.0,2.30915123144,0.0,0.064052059608,0.064052059608,0.064052059608,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.75199517003
 01/05  13:00:00,0.871025583586,2.7241172928,0.0,2.02741588173,0.0,0.0562371840954,0.0562371840954,0.0562371840954,0.101778555585,0.0208757889786,0.3518459739,0.325213081027,0.67429916136
 01/05  14:00:00,0.841249677373,2.42576380106,0.0,1.77421409509,0.0,0.049213782722,0.049213782722,0.049213782722,0.101778555585,0.0208757889786,0.317847783081,0.336458767007,0.628372799018
 01/05  15:00:00,0.840082340022,2.33215893964,0.0,1.72508756158,0.0,0.0478510934316,0.0478510934316,0.0478510934316,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.582589417935
 01/05  16:00:00,0.902012748804,2.32780130392,0.0,1.71339054914,0.0,0.0475266375329,0.0475266375329,0.0475266375329,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.588567910333
 01/05  17:00:00,1.12940011413,2.32295080819,0.0,1.64843781652,0.0,0.045724955493,0.045724955493,0.045724955493,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.643945435981
 01/05  18:00:00,1.57234471961,3.30848882911,0.0,2.50871172526,0.0,0.0695875396889,0.0695875396889,0.0695875396889,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.762642408919
 01/05  19:00:00,1.8298311479,2.80010304511,0.0,1.88738478213,0.0,0.0523529515619,0.0523529515619,0.0523529515619,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.872401192379
 01/05  20:00:00,1.77993578618,2.7837235804,0.0,1.85168911093,0.0,0.0513628123155,0.0513628123155,0.0513628123155,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.890419324594
 01/05  21:00:00,1.65526715308,2.85620339187,0.0,1.98784145954,0.0,0.0551394546725,0.0551394546725,0.0551394546725,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.82531611419
 01/05  22:00:00,1.52143132564,3.06544654764,0.0,2.27730520842,0.0,0.0631687032748,0.0631687032748,0.0631687032748,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.74610048181
 01/05  23:00:00,1.2570037205,3.37442375751,0.0,2.71781796291,0.0,0.0753878030135,0.0753878030135,0.0753878030135,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.62022482022
 01/05  24:00:00,0.994874254425,3.68763029677,0.0,3.17178954545,0.0,0.0879802285202,0.0879802285202,0.0879802285202,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.484226361531
 01/06  01:00:00,0.735110062152,3.939314076,0.0,3.57325083157,0.0,0.0991161047152,0.0991161047152,0.0991161047152,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.339913328634
 01/06  02:00:00,0.633899358428,4.14405513174,0.0,3.84595965307,0.0,0.106680599172,0.106680599172,0.106680599172,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.274018294404
 01/06  03:00:00,0.596821250456,4.31771721689,0.0,4.03774760342,0.0,0.112000481673,0.112000481673,0.112000481673,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.256171584963
 01/06  04:00:00,0.585781061552,4.35594652316,0.0,4.07116844181,0.0,0.112927520796,0.112927520796,0.112927520796,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.261315039746
 01/06  05:00:00,0.587703680232,4.5606742264,0.0,4.22433620938,0.0,0.117176142906,0.117176142906,0.117176142906,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.313761294955
 01/06  06:00:00,0.63900683031,4.81069449825,0.0,4.24168361181,0.0,0.117657331336,0.117657331336,0.117657331336,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.543817079131
 01/06  07:00:00,0.829169323113,5.08632608232,0.0,4.0840756313,0.0,0.113285545017,0.113285545017,0.113285545017,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.973141484169
 01/06  08:00:00,1.11084679318,4.94104329285,0.0,3.81928644523,0.0,0.105940728229,0.105940728229,0.105940728229,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.09082638945
 01/06  09:00:00,1.06063571887,4.93420691494,0.0,3.84864062134,0.0,0.106754964825,0.106754964825,0.106754964825,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.0594163778
 01/06  10:00:00,0.928460376842,5.01703763064,0.0,4.03015932556,0.0,0.111789995318,0.111789995318,0.111789995318,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.964622612142
 01/06  11:00:00,0.95781130648,6.08562913352,0.0,5.21016404766,0.0,0.144521386735,0.144521386735,0.144521386735,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.852685975865
 01/06  12:00:00,0.948616173421,5.06512188429,0.0,4.2894335167,0.0,0.118981835211,0.118981835211,0.118981835211,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.752902278709
 01/06  13:00:00,0.928278816303,4.78894274572,0.0,4.09146149778,0.0,0.113490416813,0.113490416813,0.113490416813,0.101778555585,0.0208757889786,0.3518459739,0.325213081027,0.675078998223
 01/06  14:00:00,0.901689375774,4.60538424443,0.0,3.95313550439,0.0,0.109653481123,0.109653481123,0.109653481123,0.101778555585,0.0208757889786,0.317847783081,0.336458767007,0.629071833091
 01/06  15:00:00,0.903495283189,4.61889214568,0.0,4.01119790211,0.0,0.111264036598,0.111264036598,0.111264036598,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.583212283443
 01/06  16:00:00,0.968095569452,4.71079407203,0.0,4.09575307753,0.0,0.113609458181,0.113609458181,0.113609458181,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.58919815004
 01/06  17:00:00,1.19581357294,4.71795283501,0.0,4.04272023497,0.0,0.112138414298,0.112138414298,0.112138414298,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.64466504436
 01/06  18:00:00,1.64406820526,5.89510654334,0.0,5.09442678639,0.0,0.141311025345,0.141311025345,0.141311025345,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.76354506202
 01/06  19:00:00,1.8859676189,4.82495330995,0.0,3.91116983977,0.0,0.108489422565,0.108489422565,0.108489422565,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.873466399589
 01/06  20:00:00,1.82859217103,4.53892852936,0.0,3.60580836487,0.0,0.100019197174,0.100019197174,0.100019197174,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.891505019616
 01/06  21:00:00,1.70161734115,4.52817022859,0.0,3.65881963756,0.0,0.101489642744,0.101489642744,0.101489642744,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.826304772891
 01/06  22:00:00,1.56373520742,4.59141918524,0.0,3.80240933973,0.0,0.105472585064,0.105472585064,0.105472585064,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.746968988101
 01/06  23:00:00,1.29476629645,4.73647164749,0.0,4.0792027379,0.0,0.113150378963,0.113150378963,0.113150378963,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.620887935207
 01/06  24:00:00,1.0279815201,4.88162481431,0.0,4.36534497167,0.0,0.121087494196,0.121087494196,0.121087494196,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.484665452847
 01/07  01:00:00,0.770193502438,4.9799898941,0.0,4.60106073136,0.0,0.127625861924,0.127625861924,0.127625861924,0.128562410501,0.0263694190929,0.092942924749,0.379617886171,0.352779246949
 01/07  02:00:00,0.665113792203,5.13386312394,0.0,4.82898148049,0.0,0.133948008872,0.133948008872,0.133948008872,0.0749947671662,0.0153821588643,0.0761857795615,0.34952807774,0.280804459178
 01/07  03:00:00,0.625489327221,5.2620823034,0.0,4.97712692555,0.0,0.138057320011,0.138057320011,0.138057320011,0.0535676765835,0.0109872588647,0.0623264934745,0.345475578288,0.261157349335
 01/07  04:00:00,0.61323650361,5.30188458441,0.0,5.01174464628,0.0,0.139017558683,0.139017558683,0.139017558683,0.0535676765835,0.0109872588647,0.0539764305342,0.340612578945,0.266676896527
